116.4373  -9.37  54.6  2.6
117.7573  -8.14  24.6  2.0
117.6713  -8.12  10.0  2.15
117.6671  -8.1  13.1  1.99
116.2113  -9.04  135.6  1.98
117.4585  -8.94  18.5  1.98
117.9657  -8.7  17.0  1.79
117.7798  -8.16  11.6  2.42
117.8239  -8.18  13.0  2.68
117.6454  -8.51  114.0  2.26
119.0746  -7.7  38.6  3.09
116.8419  -8.88  10.0  2.52
117.6831  -8.16  10.0  2.43
117.8406  -8.15  17.8  2.4
118.8175  -9.99  1.2  4.75
117.7352  -8.25  29.0  1.88
117.7469  -8.27  38.5  2.18
115.9173  -8.47  243.0  2.84
117.7415  -8.18  21.0  2.41
117.96  -8.24  10.9  2.64
117.5343  -8.02  11.0  2.16
115.5904  -8.71  54.4  1.74
117.9741  -8.84  11.0  1.79
118.8294  -10.06  11.0  2.64
117.5253  -8.53  11.0  2.14
117.798  -8.02  13.6  2.4
118.7525  -8.36  137.5  2.96
117.7115  -8.82  9.0  2.19
117.8791  -8.2  13.0  2.45
117.6805  -8.08  11.0  2.15
117.84  -8.06  11.2  2.25
117.8092  -8.24  25.8  2.1
117.7877  -8.09  28.1  2.14
118.0186  -8.31  12.0  2.4
117.8955  -8.64  11.5  1.64
118.8139  -10.02  10.7  3.35
117.2701  -7.91  13.0  2.92
117.8298  -7.95  14.7  2.46
114.8945  -8.25  16.2  1.96
116.7151  -9.01  16.8  2.53
117.7849  -8.15  14.5  2.15
117.6843  -8.14  10.0  2.42
117.2703  -8.52  15.7  3.5
118.9957  -8.71  101.3  2.51
117.7088  -8.22  16.1  2.79
117.2561  -8.51  16.0  2.3
117.2849  -8.5  12.8  2.76
117.2476  -8.49  20.6  2.35
118.3419  -8.42  114.0  2.14
117.7746  -8.91  10.0  2.26
117.7877  -8.01  22.0  2.58
116.8699  -8.93  10.0  3.26
117.6956  -8.2  10.0  3.1
117.5946  -8.79  75.9  2.27
117.6413  -9.24  60.0  2.14
117.6825  -8.24  12.8  2.27
117.7294  -7.95  20.6  3.0
118.6445  -7.74  17.9  2.65
118.7684  -10.28  12.1  2.72
117.7396  -8.17  14.9  2.76
117.7248  -8.18  11.0  2.26
117.7101  -7.91  14.5  2.55
117.7477  -8.2  19.1  2.29
117.7704  -8.31  28.2  1.92
116.8542  -8.52  10.6  2.22
119.0888  -8.14  10.0  2.69
119.018  -7.81  27.0  2.46
115.8324  -8.7  33.9  2.85
117.6859  -8.33  10.0  2.21
115.838  -8.88  10.0  2.42
117.2212  -9.55  12.7  2.89
117.1613  -9.57  22.4  3.04
118.883  -7.76  27.1  2.86
115.9341  -9.45  27.7  2.79
117.7287  -8.14  18.0  1.97
117.7573  -8.2  15.1  2.01
117.7147  -8.12  23.4  2.16
117.7234  -8.19  16.7  2.14
117.0737  -9.15  45.6  2.26
117.6815  -8.16  11.5  2.24
117.6589  -9.47  24.6  2.5
117.7314  -9.34  43.7  2.39
119.0902  -8.51  10.0  2.14
117.9293  -8.23  10.0  2.16
117.1863  -8.49  11.7  2.14
116.8933  -8.77  108.8  2.54
118.9198  -7.85  31.3  2.61
117.7563  -8.27  15.8  1.82
117.6941  -8.15  16.5  2.38
117.6679  -8.22  24.1  2.41
117.667  -8.22  11.7  2.6
117.696  -8.28  28.2  2.42
117.6545  -8.17  10.0  2.32
117.955  -8.66  13.6  1.84
116.6381  -8.71  120.7  2.34
117.7845  -8.17  21.1  2.28
117.7041  -8.21  15.0  2.25
117.7744  -8.23  24.1  2.78
116.8132  -9.36  15.7  2.45
118.8467  -7.81  28.4  3.03
118.9994  -8.59  108.0  2.32
117.6649  -8.23  21.8  2.43
117.8826  -9.54  25.4  2.9
118.1621  -8.5  133.4  2.43
117.6813  -7.99  14.5  2.71
118.3385  -9.47  50.6  3.1
118.7036  -8.67  10.0  2.6
118.3986  -8.58  111.2  2.98
116.8513  -8.88  11.0  2.4
117.3559  -7.95  14.6  2.53
119.0056  -8.39  116.7  2.31
116.7506  -9.2  11.0  2.53
117.264  -7.99  36.3  2.74
117.6387  -8.17  10.0  2.05
117.4097  -8.47  5.9  2.32
118.8558  -8.52  28.2  2.2
117.7823  -8.34  29.9  2.92
118.1608  -11.13  10.0  3.66
118.7959  -8.99  97.9  2.36
117.6692  -8.17  10.0  2.03
117.7903  -8.25  34.9  2.13
118.4094  -8.79  104.3  1.9
117.7359  -8.29  26.1  2.01
119.0367  -7.79  44.2  2.73
117.1092  -8.5  14.7  2.09
116.5572  -8.56  17.5  2.36
117.5052  -10.65  10.0  3.23
117.1127  -11.0  10.0  3.27
117.7112  -8.17  10.0  2.07
117.4162  -9.36  38.0  2.59
117.6494  -8.05  19.1  2.51
117.9639  -8.77  22.0  2.07
117.9141  -8.64  10.0  1.79
117.9047  -8.44  48.0  1.88
118.6141  -8.25  65.4  2.18
117.8226  -8.27  10.0  2.85
116.9085  -8.88  10.0  2.39
116.8659  -8.92  10.0  2.43
