471.527203809	509	3.5
391.614889588	13	2.2
217.069223864	32	2.6
257.147493776	101	3
368.513509433	134	2.7
239.93026134	17	2.4
80.4960927032	10	3.3
391.024698104	20	2.6
415.251304039	28	3
412.479968141	14	2.4
379.565088755	43	2.4
405.181409649	31	2.7
377.528599798	19	2.4
73.0026653483	10	3.8
357.62129504	10	2.4
402.68226906	20	2.5
364.858624568	24	2.8
391.821871313	53	2.4
275.609930879	11	2.6
367.56936487	12	2.2
235.07341071	36	2.6
332.918096643	89	2
414.52502016	22	2.8
314.568914488	90	2
251.401968582	39	2.7
382.962430316	19	2.5
363.796424695	114	2.1
409.50689889	14	2.4
320.350690496	84	2.5
394.14018877	10	2.7
391.128063624	12	2.7
383.777164952	104	2.1
320.958535353	94	2.2
395.854701309	119	2.2
398.259338623	24	2.2
225.493745764	31	2.6
275.695590181	27	2.2
230.214107777	38	2.8
389.412776796	10	2.3
350.66552808	19	2.6
431.764542728	38	2.5
256.352039778	80	3.3
388.292652138	19	2.3
334.689435811	10	2.1
272.312899186	79	2.4
331.591657737	10	2.2
351.667863517	15	2.2
394.863727574	21	2.2
378.222448795	10	2.1
171.832780469	17	2.6
331.168799805	86	1.8
384.069863847	17	2.2
370.091647137	10	2
381.057605709	12	2.3
78.9561855418	10	3.1
349.663152368	15	2.2
252.4086349	38	2.5
351.982000639	12	2.6
354.196173551	13	2.2
301.231587127	10	2.3
371.060574367	13	2.5
334.791478939	10	1.8
333.172356238	32	2.1
280.515619035	74	2.7
329.2732792	16	2.1
329.37887025	10	3.1
329.2732792	10	2.7
412.061792093	10	2.6
242.780236011	24	2.8
372.778668088	199	4.1
393.859491448	10	2.2
389.917247358	10	2.3
391.821871313	16	2.4
381.573819237	25	2.1
327.059499178	16	2.1
66.6915399318	10	3.9
389.532695454	10	2.2
318.910613798	89	3.7
387.598974387	13	2.3
324.556967796	10	1.8
383.375833229	21	2.6
430.570571884	14	4.4
427.039946595	15	3.6
417.388945912	10	2.3
422.924861054	16	2.3
425.243702713	12	2.1
427.039946595	18	4.7
424.616437845	15	2.2
427.039946595	15	2.2
415.070126298	21	2.3
325.766105617	10	1.3
419.289815838	14	2.9
294.590490318	16	2.5
334.307299499	104	2.2
353.567579913	11	2.1
308.555839317	101	2.2
424.032041785	18	3.1
386.235694109	237	2.5
420.710497296	20	3.4
362.843211049	31	1.8
420.710497296	16	3
354.631696286	10	2.2
423.029329096	17	2.8
288.212626022	10	2.1
417.764322419	10	2.8
287.737821602	10	2.6
333.320630633	140	2.3
347.455697966	249	2.7
320.150233974	10	1.5
409.70109052	157	3.2
445.486567525	22	3
392.855212423	10	2.3
375.623553885	62	2.3
375.534741346	126	2.9
432.425643694	14	2.7
440.19356874	29	2.8
389.813863399	10	2
338.448117218	130	1.8
419.978600256	10	2.4
413.35575365	179	2.1
394.553795816	24	2.1
386.594889177	26	2
392.825811666	10	2
398.3927201	16	2
211.298231189	10	2.4
211.496803639	15	2.3
367.072926229	134	2.1
385.974330098	10	1.9
378.945965324	29	1.7
386.594889177	10	1.8
326.058184282	15	1.5
432.845125793	10	2.5
428.460757071	18	3
227.909216585	13	2.6
436.271264109	10	2.9
